0,-20,0
1,-21,1
2,-22,2
3,-23,3
4,-24,4
5,-25,5
6,-26,6
7,-27,7
8,-28,8
9,-29,9
10,-30,10
11,-31,11
12,-32,12
13,-33,13
14,-34,14
15,-35,15
16,-36,16
17,-37,17
18,-38,18
19,-39,19
20,-40,20
21,-41,21
22,-42,22
23,-43,23
24,-44,24
25,-45,25
26,-46,26
27,-47,27
28,-48,28
29,-49,29
30,-50,30
31,-51,31
32,-52,32
33,-53,33
34,-54,34
35,-55,35
36,-56,36
37,-57,37
38,-58,38
39,-59,39
40,-60,40
41,-61,41
42,-62,42
43,-63,43
44,-64,44
45,-65,45
46,-66,46
47,-67,47
48,-68,48
49,-69,49
50,-70,50
51,-71,51
52,-72,52
53,-73,53
54,-74,54
55,-75,55
56,-76,56
57,-77,57
58,-78,58
59,-79,59
60,-80,60
61,-81,61
62,-82,62
63,-83,63
64,-84,64
65,-85,65
66,-86,66
67,-87,67
68,-88,68
69,-89,69
70,-90,70
71,-91,71
72,-92,72
73,-93,73
74,-94,74
75,-95,75
76,-96,76
77,-97,77
78,-98,78
79,-99,79
80,-100,80
81,-101,81
82,-102,82
83,-103,83
84,-104,84
85,-105,85
86,-106,86
87,-107,87
88,-108,88
90,-109,89
90,-70,90
90,-69,91
90,-68,92
90,-67,93
94,-66,94
95,-65,95
96,-64,96
97,-63,97
98,-62,98
99,-61,99
100,-60,100
101,-59,101
102,-58,102
103,-57,103
104,-56,104
105,-55,105
106,-54,106
107,-53,107
108,-52,108
109,-51,109
110,-50,110
111,-49,111
112,-48,112
113,-47,113
114,-46,114
115,-45,115
116,-44,116
117,-43,117
118,-42,118
119,-41,119
120,-40,120
121,-39,121
122,-38,122
123,-37,123
124,-36,124
125,-35,125
126,-34,126
127,-33,127
128,-32,128
129,-31,129
130,-30,130
131,-29,131
132,-28,132
133,-27,133
134,-26,134
135,-25,135
136,-24,136
137,-23,137
138,-22,138
139,-21,139
140,-20,140
141,-19,141
142,-18,142
143,-17,143
144,-16,144
145,-15,145
146,-14,146
147,-13,147
148,-12,148
149,-11,149
150,-10,150
151,-9,151
152,-8,152
153,-7,153
154,-6,154
155,-5,155
156,-4,156
157,-3,157
158,-2,158
159,-1,159
160,0,160
161,1,161
162,2,162
163,3,163
164,4,164
165,5,165
166,6,166
167,7,167
168,8,168
169,9,169
170,10,170
171,11,171
172,12,172
173,13,173
174,14,174
175,15,175
176,16,176
177,17,177
178,18,178
179,19,179
